what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1460024636406
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1460024636546
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1460024654578
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1460024658281
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1460024658406
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1460024660156
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1460024661062
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1460024661828
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1460024661890
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1460024664187
closed,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1460024665921
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1460024666078
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1460024666109
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1460024670609
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1460024671093
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1460024671125
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1460024675484
closed,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1460024676062
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1460024676203
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1460024676250
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1460024680328
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1460024681171
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1460024681218
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1460024684984
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1460024685031
