what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.format,1460013706000
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.cut,1460013826843
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1460013827875
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.smartEnter,1460013831218
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1460013875968
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1460013877578
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1460013907000
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1460013908656
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1460013917046
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1460013918140
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1460013918671
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1460013919515
opened,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1460013921640
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1460013923718
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1460013935781
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1460013952609
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1460013953125
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1460013960921
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1460013962812
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1460013986750
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1460013989562
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1460014007703
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1460014007875
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1460014007984
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.format,1460014100531
